date,isin,ticker,price
2025-03-18,US81369Y5069,XLE.US,43.9067
2025-03-19,US81369Y5069,XLE.US,44.6229
2025-03-20,US81369Y5069,XLE.US,44.7863
2025-03-21,US81369Y5069,XLE.US,44.4739
2025-03-24,US81369Y5069,XLE.US,44.9808
2025-03-25,US81369Y5069,XLE.US,45.1648
2025-03-26,US81369Y5069,XLE.US,45.4313
2025-03-27,US81369Y5069,XLE.US,44.9904
2025-03-28,US81369Y5069,XLE.US,44.7773
2025-03-31,US81369Y5069,XLE.US,45.2714
2025-04-01,US81369Y5069,XLE.US,45.5379
2025-04-02,US81369Y5069,XLE.US,45.6008
2025-04-03,US81369Y5069,XLE.US,42.0208
2025-04-04,US81369Y5069,XLE.US,38.1549
2025-04-07,US81369Y5069,XLE.US,37.9079
2025-04-08,US81369Y5069,XLE.US,37.031
2025-04-09,US81369Y5069,XLE.US,39.8989
2025-04-10,US81369Y5069,XLE.US,37.2926
2025-04-11,US81369Y5069,XLE.US,38.2179
2025-04-14,US81369Y5069,XLE.US,38.3535
2025-04-15,US81369Y5069,XLE.US,38.2954
